site;var_name;value;exceldate
Hohenschulen;mean temperature;2.60;27473
Hohenschulen;mean temperature;1.50;27474
Hohenschulen;mean temperature;3.00;27475
Hohenschulen;mean temperature;3.40;27476
Hohenschulen;mean temperature;3.60;27477
Hohenschulen;mean temperature;1.00;27478
Hohenschulen;mean temperature;0.30;27479
Hohenschulen;mean temperature;2.40;27480
Hohenschulen;mean temperature;1.30;27481
Hohenschulen;mean temperature;1.40;27482
Hohenschulen;mean temperature;-0.40;27483
Hohenschulen;mean temperature;1.40;27484
Hohenschulen;mean temperature;3.50;27485
Hohenschulen;mean temperature;2.20;27486
Hohenschulen;mean temperature;2.60;27487
Hohenschulen;mean temperature;2.80;27488
Hohenschulen;mean temperature;2.40;27489
Hohenschulen;mean temperature;3.30;27490
Hohenschulen;mean temperature;4.20;27491
Hohenschulen;mean temperature;3.70;27492
Hohenschulen;mean temperature;4.00;27493
Hohenschulen;mean temperature;3.60;27494
Hohenschulen;mean temperature;3.10;27495
Hohenschulen;mean temperature;3.40;27496
Hohenschulen;mean temperature;4.80;27497
Hohenschulen;mean temperature;6.30;27498
Hohenschulen;mean temperature;7.60;27499
Hohenschulen;mean temperature;4.60;27500
Hohenschulen;mean temperature;5.10;27501
Hohenschulen;mean temperature;7.60;27502
Hohenschulen;mean temperature;8.90;27503
Hohenschulen;mean temperature;6.00;27504
Hohenschulen;mean temperature;7.40;27505
Hohenschulen;mean temperature;10.80;27506
Hohenschulen;mean temperature;10.20;27507
Hohenschulen;mean temperature;7.90;27508
Hohenschulen;mean temperature;7.60;27509
Hohenschulen;mean temperature;8.60;27510
Hohenschulen;mean temperature;6.90;27511
Hohenschulen;mean temperature;7.50;27512
Hohenschulen;mean temperature;15.90;27513
Hohenschulen;mean temperature;8.10;27514
Hohenschulen;mean temperature;10.70;27515
Hohenschulen;mean temperature;8.60;27516
Hohenschulen;mean temperature;7.40;27517
Hohenschulen;mean temperature;8.90;27518
Hohenschulen;mean temperature;10.20;27519
Hohenschulen;mean temperature;10.80;27520
Hohenschulen;mean temperature;10.80;27521
Hohenschulen;mean temperature;13.70;27522
Hohenschulen;mean temperature;14.00;27523
Hohenschulen;mean temperature;12.10;27524
Hohenschulen;mean temperature;12.10;27525
Hohenschulen;mean temperature;7.80;27526
Hohenschulen;mean temperature;11.80;27527
Hohenschulen;mean temperature;14.10;27528
Hohenschulen;mean temperature;13.50;27529
Hohenschulen;mean temperature;13.40;27530
Hohenschulen;mean temperature;14.10;27531
Hohenschulen;mean temperature;14.10;27532
Hohenschulen;mean temperature;11.10;27533
Hohenschulen;mean temperature;12.40;27534
Hohenschulen;mean temperature;7.70;27535
Hohenschulen;mean temperature;7.40;27536
Hohenschulen;mean temperature;7.50;27537
Hohenschulen;mean temperature;8.40;27538
Hohenschulen;mean temperature;10.60;27539
Hohenschulen;mean temperature;11.90;27540
Hohenschulen;mean temperature;11.60;27541
Hohenschulen;mean temperature;12.60;27542
Hohenschulen;mean temperature;9.70;27543
Hohenschulen;mean temperature;6.70;27544
Hohenschulen;mean temperature;7.50;27545
Hohenschulen;mean temperature;6.90;27546
Hohenschulen;mean temperature;8.70;27547
Hohenschulen;mean temperature;7.60;27548
Hohenschulen;mean temperature;8.50;27549
Hohenschulen;mean temperature;10.60;27550
Hohenschulen;mean temperature;14.10;27551
Hohenschulen;mean temperature;14.10;27552
Hohenschulen;mean temperature;15.20;27553
Hohenschulen;mean temperature;17.50;27554
Hohenschulen;mean temperature;15.40;27555
Hohenschulen;mean temperature;14.60;27556
Hohenschulen;mean temperature;17.80;27557
Hohenschulen;mean temperature;14.10;27558
Hohenschulen;mean temperature;13.90;27559
Hohenschulen;mean temperature;12.70;27560
Hohenschulen;mean temperature;12.50;27561
Hohenschulen;mean temperature;14.60;27562
Hohenschulen;mean temperature;15.90;27563
Hohenschulen;mean temperature;17.00;27564
Hohenschulen;mean temperature;18.50;27565
Hohenschulen;mean temperature;20.20;27566
Hohenschulen;mean temperature;19.60;27567
Hohenschulen;mean temperature;19.00;27568
Hohenschulen;mean temperature;18.70;27569
Hohenschulen;mean temperature;14.50;27570
Hohenschulen;mean temperature;16.10;27571
Hohenschulen;mean temperature;12.60;27572
Hohenschulen;mean temperature;14.40;27573
Hohenschulen;mean temperature;14.40;27574
Hohenschulen;mean temperature;15.80;27575
Hohenschulen;mean temperature;17.20;27576
Hohenschulen;mean temperature;19.00;27577
Hohenschulen;mean temperature;18.20;27578
Hohenschulen;mean temperature;17.80;27579
Hohenschulen;mean temperature;18.10;27580
Hohenschulen;mean temperature;18.80;27581
Hohenschulen;mean temperature;18.90;27582
Hohenschulen;mean temperature;22.30;27583
Hohenschulen;mean temperature;20.20;27584
Hohenschulen;mean temperature;19.20;27585
Hohenschulen;mean temperature;21.80;27586
Hohenschulen;mean temperature;18.70;27587
Hohenschulen;mean temperature;17.80;27588
Hohenschulen;mean temperature;21.90;27589
Hohenschulen;mean temperature;17.70;27590
Hohenschulen;mean temperature;15.50;27591
Hohenschulen;mean temperature;16.70;27592
Hohenschulen;mean temperature;16.40;27593
Hohenschulen;mean temperature;16.20;27594
Hohenschulen;mean temperature;16.50;27595
Hohenschulen;mean temperature;17.30;27596
Hohenschulen;mean temperature;16.70;27597
Hohenschulen;mean temperature;17.90;27598
Hohenschulen;mean temperature;14.60;27599
Hohenschulen;mean temperature;14.10;27600
Hohenschulen;mean temperature;14.60;27601
Hohenschulen;mean temperature;16.20;27602
Hohenschulen;mean temperature;19.30;27603
Hohenschulen;mean temperature;18.30;27604
Hohenschulen;mean temperature;19.50;27605
Hohenschulen;mean temperature;20.30;27606
Hohenschulen;mean temperature;15.70;27607
Hohenschulen;mean temperature;18.10;27608
Hohenschulen;mean temperature;19.30;27609
Hohenschulen;mean temperature;19.80;27610
Hohenschulen;mean temperature;21.60;27611
Hohenschulen;mean temperature;21.40;27612
Hohenschulen;mean temperature;23.40;27613
Hohenschulen;mean temperature;24.50;27614
Hohenschulen;mean temperature;25.50;27615
Hohenschulen;mean temperature;24.90;27616
Hohenschulen;mean temperature;24.60;27617
Hohenschulen;mean temperature;23.40;27618
Hohenschulen;mean temperature;18.60;27619
Hohenschulen;mean temperature;18.10;27620
Hohenschulen;mean temperature;18.50;27621
Hohenschulen;mean temperature;17.30;27622
Hohenschulen;mean temperature;16.30;27623
Hohenschulen;mean temperature;16.80;27624
Hohenschulen;mean temperature;16.90;27625
Hohenschulen;mean temperature;17.60;27626
Hohenschulen;mean temperature;19.90;27627
Hohenschulen;mean temperature;16.40;27628
Hohenschulen;mean temperature;14.60;27629
Hohenschulen;mean temperature;15.00;27630
Hohenschulen;mean temperature;15.50;27631
Hohenschulen;mean temperature;16.20;27632
Hohenschulen;mean temperature;17.00;27633
Hohenschulen;mean temperature;18.70;27634
Hohenschulen;mean temperature;20.70;27635
Hohenschulen;mean temperature;20.60;27636
Hohenschulen;mean temperature;20.70;27637
Hohenschulen;mean temperature;19.80;27638
Hohenschulen;mean temperature;19.20;27639
Hohenschulen;mean temperature;19.60;27640
Hohenschulen;mean temperature;14.40;27641
Hohenschulen;mean temperature;13.40;27642
Hohenschulen;mean temperature;14.90;27643
Hohenschulen;mean temperature;13.40;27644
Hohenschulen;mean temperature;12.30;27645
Hohenschulen;mean temperature;18.10;27646
Hohenschulen;mean temperature;16.00;27647
Hohenschulen;mean temperature;15.20;27648
Hohenschulen;mean temperature;12.80;27649
Hohenschulen;mean temperature;11.10;27650
Hohenschulen;mean temperature;11.50;27651
Hohenschulen;mean temperature;13.20;27652
Hohenschulen;mean temperature;13.50;27653
Hohenschulen;mean temperature;15.50;27654
Hohenschulen;mean temperature;15.90;27655
Hohenschulen;mean temperature;14.20;27656
Hohenschulen;mean temperature;16.20;27657
Hohenschulen;mean temperature;14.10;27658
Hohenschulen;mean temperature;10.90;27659
Hohenschulen;mean temperature;15.40;27660
Hohenschulen;mean temperature;14.90;27661
Hohenschulen;mean temperature;16.90;27662
Hohenschulen;mean temperature;12.10;27663
Hohenschulen;mean temperature;13.50;27664
Hohenschulen;mean temperature;11.90;27665
Hohenschulen;mean temperature;13.10;27666
Hohenschulen;mean temperature;18.30;27667
Hohenschulen;mean temperature;13.40;27668
Hohenschulen;mean temperature;11.80;27669
Hohenschulen;mean temperature;13.00;27670
Hohenschulen;mean temperature;12.90;27671
Hohenschulen;mean temperature;14.00;27672
Hohenschulen;mean temperature;13.20;27673
Hohenschulen;mean temperature;10.70;27674
Hohenschulen;mean temperature;8.50;27675
Hohenschulen;mean temperature;6.80;27676
Hohenschulen;mean temperature;4.70;27677
Hohenschulen;mean temperature;5.20;27678
Hohenschulen;mean temperature;4.90;27679
Hohenschulen;mean temperature;5.70;27680
Hohenschulen;mean temperature;5.30;27681
Hohenschulen;mean temperature;6.40;27682
Hohenschulen;mean temperature;8.70;27683
Hohenschulen;mean temperature;10.20;27684
Hohenschulen;mean temperature;8.70;27685
Hohenschulen;mean temperature;8.90;27686
Hohenschulen;mean temperature;8.10;27687
Hohenschulen;mean temperature;8.90;27688
Hohenschulen;mean temperature;10.30;27689
Hohenschulen;mean temperature;9.40;27690
Hohenschulen;mean temperature;7.90;27691
Hohenschulen;mean temperature;6.10;27692
Hohenschulen;mean temperature;4.50;27693
Hohenschulen;mean temperature;6.60;27694
Hohenschulen;mean temperature;4.90;27695
Hohenschulen;mean temperature;3.50;27696
Hohenschulen;mean temperature;5.80;27697
Hohenschulen;mean temperature;8.80;27698
Hohenschulen;mean temperature;9.60;27699
Hohenschulen;mean temperature;9.40;27700
Hohenschulen;mean temperature;8.40;27701
Hohenschulen;mean temperature;7.40;27702
Hohenschulen;mean temperature;5.60;27703
Hohenschulen;mean temperature;7.10;27704
Hohenschulen;mean temperature;8.00;27705
Hohenschulen;mean temperature;7.00;27706
Hohenschulen;mean temperature;5.30;27707
Hohenschulen;mean temperature;4.80;27708
Hohenschulen;mean temperature;5.00;27709
Hohenschulen;mean temperature;3.10;27710
Hohenschulen;mean temperature;2.30;27711
Hohenschulen;mean temperature;2.20;27712
Hohenschulen;mean temperature;1.60;27713
Hohenschulen;mean temperature;3.30;27714
Hohenschulen;mean temperature;5.60;27715
Hohenschulen;mean temperature;3.40;27716
Hohenschulen;mean temperature;7.00;27717
Hohenschulen;mean temperature;3.90;27718
Hohenschulen;mean temperature;2.00;27719
Hohenschulen;mean temperature;-0.10;27720
Hohenschulen;mean temperature;-1.50;27721
Hohenschulen;mean temperature;-1.90;27722
Hohenschulen;mean temperature;-0.20;27723
Hohenschulen;mean temperature;2.60;27724
Hohenschulen;mean temperature;3.40;27725
Hohenschulen;mean temperature;5.20;27726
Hohenschulen;mean temperature;3.00;27727
Hohenschulen;mean temperature;2.40;27728
Hohenschulen;mean temperature;3.00;27729
Hohenschulen;mean temperature;6.00;27730
Hohenschulen;mean temperature;5.80;27731
Hohenschulen;mean temperature;6.40;27732
Hohenschulen;mean temperature;7.00;27733
Hohenschulen;mean temperature;4.30;27734
Hohenschulen;mean temperature;5.90;27735
Hohenschulen;mean temperature;4.50;27736
Hohenschulen;mean temperature;6.30;27737
Hohenschulen;mean temperature;3.50;27738
Hohenschulen;mean temperature;-0.80;27739
Hohenschulen;mean temperature;2.10;27740
Hohenschulen;mean temperature;1.20;27741
Hohenschulen;mean temperature;-1.60;27742
Hohenschulen;mean temperature;1.60;27743
Hohenschulen;mean temperature;2.20;27744
Hohenschulen;mean temperature;-0.50;27745
Hohenschulen;mean temperature;-2.20;27746
Hohenschulen;mean temperature;1.30;27747
Hohenschulen;mean temperature;2.40;27748
Hohenschulen;mean temperature;5.50;27749
Hohenschulen;mean temperature;6.60;27750
Hohenschulen;mean temperature;6.50;27751
Hohenschulen;mean temperature;3.80;27752
Hohenschulen;mean temperature;2.10;27753
Hohenschulen;mean temperature;6.30;27754
Hohenschulen;mean temperature;6.70;27755
Hohenschulen;mean temperature;5.40;27756
Hohenschulen;mean temperature;5.60;27757
Hohenschulen;mean temperature;5.40;27758
Hohenschulen;mean temperature;5.40;27759
Hohenschulen;mean temperature;2.70;27760
Hohenschulen;mean temperature;1.10;27761
Hohenschulen;mean temperature;3.20;27762
Hohenschulen;mean temperature;-0.90;27763
Hohenschulen;mean temperature;2.20;27764
Hohenschulen;mean temperature;-1.30;27765
Hohenschulen;mean temperature;4.60;27766
Hohenschulen;mean temperature;6.80;27767
Hohenschulen;mean temperature;5.00;27768
Hohenschulen;mean temperature;3.80;27769
Hohenschulen;mean temperature;6.50;27770
Hohenschulen;mean temperature;7.00;27771
Hohenschulen;mean temperature;3.20;27772
Hohenschulen;mean temperature;4.30;27773
Hohenschulen;mean temperature;0.50;27774
Hohenschulen;mean temperature;1.20;27775
Hohenschulen;mean temperature;1.70;27776
Hohenschulen;mean temperature;5.60;27777
Hohenschulen;mean temperature;5.10;27778
Hohenschulen;mean temperature;6.00;27779
Hohenschulen;mean temperature;5.30;27780
Hohenschulen;mean temperature;2.20;27781
Hohenschulen;mean temperature;0.20;27782
Hohenschulen;mean temperature;-2.80;27783
Hohenschulen;mean temperature;-5.80;27784
Hohenschulen;mean temperature;-3.40;27785
Hohenschulen;mean temperature;-4.60;27786
Hohenschulen;mean temperature;-8.70;27787
Hohenschulen;mean temperature;-7.30;27788
Hohenschulen;mean temperature;-5.30;27789
Hohenschulen;mean temperature;-5.00;27790
Hohenschulen;mean temperature;-3.10;27791
Hohenschulen;mean temperature;-3.70;27792
Hohenschulen;mean temperature;-4.00;27793
Hohenschulen;mean temperature;-1.00;27794
Hohenschulen;mean temperature;-0.90;27795
Hohenschulen;mean temperature;-1.90;27796
Hohenschulen;mean temperature;-3.00;27797
Hohenschulen;mean temperature;-2.00;27798
Hohenschulen;mean temperature;1.20;27799
Hohenschulen;mean temperature;3.20;27800
Hohenschulen;mean temperature;1.30;27801
Hohenschulen;mean temperature;1.30;27802
Hohenschulen;mean temperature;0.80;27803
Hohenschulen;mean temperature;-0.40;27804
Hohenschulen;mean temperature;-1.60;27805
Hohenschulen;mean temperature;-1.40;27806
Hohenschulen;mean temperature;-1.50;27807
Hohenschulen;mean temperature;-0.30;27808
Hohenschulen;mean temperature;1.20;27809
Hohenschulen;mean temperature;3.40;27810
Hohenschulen;mean temperature;3.00;27811
Hohenschulen;mean temperature;0.20;27812
Hohenschulen;mean temperature;2.10;27813
Hohenschulen;mean temperature;2.80;27814
Hohenschulen;mean temperature;5.10;27815
Hohenschulen;mean temperature;4.90;27816
Hohenschulen;mean temperature;4.40;27817
Hohenschulen;mean temperature;6.00;27818
Hohenschulen;mean temperature;4.50;27819
Hohenschulen;mean temperature;4.90;27820
Hohenschulen;mean temperature;2.60;27821
Hohenschulen;mean temperature;0.40;27822
Hohenschulen;mean temperature;0.30;27823
Hohenschulen;mean temperature;-0.70;27824
Hohenschulen;mean temperature;-1.00;27825
Hohenschulen;mean temperature;-1.90;27826
Hohenschulen;mean temperature;-2.80;27827
Hohenschulen;mean temperature;-3.10;27828
Hohenschulen;mean temperature;-2.30;27829
Hohenschulen;mean temperature;-1.20;27830
Hohenschulen;mean temperature;-1.70;27831
Hohenschulen;mean temperature;-0.40;27832
Hohenschulen;mean temperature;0.60;27833
Hohenschulen;mean temperature;0.10;27834
Hohenschulen;mean temperature;-0.60;27835
Hohenschulen;mean temperature;-1.00;27836
Hohenschulen;mean temperature;-1.00;27837
Hohenschulen;mean temperature;0.10;27838
Hohenschulen;mean temperature;-0.20;27839
Hohenschulen;mean temperature;-2.40;27840
Hohenschulen;mean temperature;-1.50;27841
Hohenschulen;mean temperature;-1.20;27842
Hohenschulen;mean temperature;-0.60;27843
Hohenschulen;mean temperature;3.80;27844
Hohenschulen;mean temperature;4.60;27845
Hohenschulen;mean temperature;4.90;27846
Hohenschulen;mean temperature;7.60;27847
Hohenschulen;mean temperature;5.30;27848
Hohenschulen;mean temperature;3.90;27849
Hohenschulen;mean temperature;8.20;27850
Hohenschulen;mean temperature;7.00;27851
Hohenschulen;mean temperature;7.70;27852
Hohenschulen;mean temperature;4.80;27853
Hohenschulen;mean temperature;4.60;27854
Hohenschulen;mean temperature;7.20;27855
Hohenschulen;mean temperature;6.00;27856
Hohenschulen;mean temperature;3.50;27857
Hohenschulen;mean temperature;3.80;27858
Hohenschulen;mean temperature;4.00;27859
Hohenschulen;mean temperature;5.70;27860
Hohenschulen;mean temperature;8.10;27861
Hohenschulen;mean temperature;6.80;27862
Hohenschulen;mean temperature;7.40;27863
Hohenschulen;mean temperature;8.10;27864
Hohenschulen;mean temperature;8.00;27865
Hohenschulen;mean temperature;7.70;27866
Hohenschulen;mean temperature;8.10;27867
Hohenschulen;mean temperature;7.50;27868
Hohenschulen;mean temperature;7.50;27869
Hohenschulen;mean temperature;7.50;27870
Hohenschulen;mean temperature;5.80;27871
Hohenschulen;mean temperature;3.50;27872
Hohenschulen;mean temperature;3.70;27873
Hohenschulen;mean temperature;6.00;27874
Hohenschulen;mean temperature;7.20;27875
Hohenschulen;mean temperature;7.30;27876
Hohenschulen;mean temperature;3.20;27877
Hohenschulen;mean temperature;2.90;27878
Hohenschulen;mean temperature;5.60;27879
Hohenschulen;mean temperature;6.80;27880
Hohenschulen;mean temperature;8.30;27881
Hohenschulen;mean temperature;9.10;27882
Hohenschulen;mean temperature;9.80;27883
Hohenschulen;mean temperature;8.00;27884
Hohenschulen;mean temperature;8.90;27885
Hohenschulen;mean temperature;10.30;27886
Hohenschulen;mean temperature;12.60;27887
Hohenschulen;mean temperature;20.40;27888
Hohenschulen;mean temperature;20.50;27889
Hohenschulen;mean temperature;20.80;27890
Hohenschulen;mean temperature;12.20;27891
Hohenschulen;mean temperature;11.10;27892
Hohenschulen;mean temperature;8.70;27893
Hohenschulen;mean temperature;8.40;27894
Hohenschulen;mean temperature;11.70;27895
Hohenschulen;mean temperature;11.40;27896
Hohenschulen;mean temperature;14.00;27897
Hohenschulen;mean temperature;16.00;27898
Hohenschulen;mean temperature;16.80;27899
Hohenschulen;mean temperature;11.20;27900
Hohenschulen;mean temperature;11.20;27901
Hohenschulen;mean temperature;12.50;27902
Hohenschulen;mean temperature;12.80;27903
Hohenschulen;mean temperature;10.80;27904
Hohenschulen;mean temperature;11.30;27905
Hohenschulen;mean temperature;10.60;27906
Hohenschulen;mean temperature;10.40;27907
Hohenschulen;mean temperature;8.90;27908
Hohenschulen;mean temperature;9.40;27909
Hohenschulen;mean temperature;11.40;27910
Hohenschulen;mean temperature;10.30;27911
Hohenschulen;mean temperature;10.40;27912
Hohenschulen;mean temperature;10.40;27913
Hohenschulen;mean temperature;11.10;27914
Hohenschulen;mean temperature;10.70;27915
Hohenschulen;mean temperature;12.40;27916
Hohenschulen;mean temperature;15.60;27917
Hohenschulen;mean temperature;16.00;27918
Hohenschulen;mean temperature;17.20;27919
Hohenschulen;mean temperature;17.30;27920
Hohenschulen;mean temperature;15.10;27921
Hohenschulen;mean temperature;14.30;27922
Hohenschulen;mean temperature;16.10;27923
Hohenschulen;mean temperature;14.40;27924
Hohenschulen;mean temperature;16.70;27925
Hohenschulen;mean temperature;12.40;27926
Hohenschulen;mean temperature;14.50;27927
Hohenschulen;mean temperature;16.40;27928
Hohenschulen;mean temperature;13.50;27929
Hohenschulen;mean temperature;12.50;27930
Hohenschulen;mean temperature;12.80;27931
Hohenschulen;mean temperature;14.20;27932
Hohenschulen;mean temperature;15.30;27933
Hohenschulen;mean temperature;18.30;27934
Hohenschulen;mean temperature;21.10;27935
Hohenschulen;mean temperature;22.80;27936
Hohenschulen;mean temperature;22.70;27937
Hohenschulen;mean temperature;22.90;27938
Hohenschulen;mean temperature;19.10;27939
Hohenschulen;mean temperature;18.20;27940
Hohenschulen;mean temperature;19.20;27941
Hohenschulen;mean temperature;18.30;27942
Hohenschulen;mean temperature;20.40;27943
Hohenschulen;mean temperature;21.50;27944
Hohenschulen;mean temperature;22.00;27945
Hohenschulen;mean temperature;18.70;27946
Hohenschulen;mean temperature;18.90;27947
Hohenschulen;mean temperature;19.30;27948
Hohenschulen;mean temperature;18.80;27949
Hohenschulen;mean temperature;16.50;27950
Hohenschulen;mean temperature;18.20;27951
Hohenschulen;mean temperature;18.00;27952
Hohenschulen;mean temperature;19.30;27953
Hohenschulen;mean temperature;19.30;27954
Hohenschulen;mean temperature;18.60;27955
Hohenschulen;mean temperature;19.60;27956
Hohenschulen;mean temperature;23.50;27957
Hohenschulen;mean temperature;21.40;27958
Hohenschulen;mean temperature;19.30;27959
Hohenschulen;mean temperature;20.90;27960
Hohenschulen;mean temperature;18.20;27961
Hohenschulen;mean temperature;15.80;27962
Hohenschulen;mean temperature;16.80;27963
Hohenschulen;mean temperature;16.20;27964
Hohenschulen;mean temperature;17.00;27965
Hohenschulen;mean temperature;17.60;27966
Hohenschulen;mean temperature;17.60;27967
Hohenschulen;mean temperature;17.30;27968
Hohenschulen;mean temperature;15.90;27969
Hohenschulen;mean temperature;15.80;27970
Hohenschulen;mean temperature;15.00;27971
Hohenschulen;mean temperature;13.60;27972
Hohenschulen;mean temperature;13.10;27973
Hohenschulen;mean temperature;15.10;27974
Hohenschulen;mean temperature;14.10;27975
Hohenschulen;mean temperature;13.80;27976
Hohenschulen;mean temperature;15.10;27977
Hohenschulen;mean temperature;16.20;27978
Hohenschulen;mean temperature;16.20;27979
Hohenschulen;mean temperature;16.80;27980
Hohenschulen;mean temperature;18.20;27981
Hohenschulen;mean temperature;18.70;27982
Hohenschulen;mean temperature;18.90;27983
Hohenschulen;mean temperature;17.20;27984
Hohenschulen;mean temperature;17.30;27985
Hohenschulen;mean temperature;17.80;27986
Hohenschulen;mean temperature;17.60;27987
Hohenschulen;mean temperature;17.70;27988
Hohenschulen;mean temperature;17.40;27989
Hohenschulen;mean temperature;18.90;27990
Hohenschulen;mean temperature;18.70;27991
Hohenschulen;mean temperature;19.40;27992
Hohenschulen;mean temperature;16.10;27993
Hohenschulen;mean temperature;15.40;27994
Hohenschulen;mean temperature;16.50;27995
Hohenschulen;mean temperature;18.20;27996
Hohenschulen;mean temperature;19.50;27997
Hohenschulen;mean temperature;16.30;27998
Hohenschulen;mean temperature;16.40;27999
Hohenschulen;mean temperature;17.90;28000
Hohenschulen;mean temperature;20.00;28001
Hohenschulen;mean temperature;19.80;28002
Hohenschulen;mean temperature;14.50;28003
Hohenschulen;mean temperature;13.70;28004
Hohenschulen;mean temperature;11.10;28005
Hohenschulen;mean temperature;13.10;28006
Hohenschulen;mean temperature;11.60;28007
Hohenschulen;mean temperature;11.40;28008
Hohenschulen;mean temperature;15.30;28009
Hohenschulen;mean temperature;14.90;28010
Hohenschulen;mean temperature;14.10;28011
Hohenschulen;mean temperature;13.20;28012
Hohenschulen;mean temperature;10.30;28013
Hohenschulen;mean temperature;12.70;28014
Hohenschulen;mean temperature;13.70;28015
Hohenschulen;mean temperature;16.10;28016
Hohenschulen;mean temperature;12.00;28017
Hohenschulen;mean temperature;14.00;28018
Hohenschulen;mean temperature;12.50;28019
Hohenschulen;mean temperature;10.80;28020
Hohenschulen;mean temperature;11.40;28021
Hohenschulen;mean temperature;13.30;28022
Hohenschulen;mean temperature;12.80;28023
Hohenschulen;mean temperature;13.70;28024
Hohenschulen;mean temperature;13.90;28025
Hohenschulen;mean temperature;13.60;28026
Hohenschulen;mean temperature;12.50;28027
Hohenschulen;mean temperature;10.80;28028
Hohenschulen;mean temperature;13.60;28029
Hohenschulen;mean temperature;14.50;28030
Hohenschulen;mean temperature;14.00;28031
Hohenschulen;mean temperature;13.90;28032
Hohenschulen;mean temperature;12.10;28033
Hohenschulen;mean temperature;10.20;28034
Hohenschulen;mean temperature;10.50;28035
Hohenschulen;mean temperature;12.50;28036
Hohenschulen;mean temperature;13.10;28037
Hohenschulen;mean temperature;11.70;28038
Hohenschulen;mean temperature;12.90;28039
Hohenschulen;mean temperature;13.20;28040
Hohenschulen;mean temperature;12.00;28041
Hohenschulen;mean temperature;11.10;28042
Hohenschulen;mean temperature;13.40;28043
Hohenschulen;mean temperature;14.10;28044
Hohenschulen;mean temperature;14.00;28045
Hohenschulen;mean temperature;11.80;28046
Hohenschulen;mean temperature;11.60;28047
Hohenschulen;mean temperature;10.90;28048
Hohenschulen;mean temperature;9.10;28049
Hohenschulen;mean temperature;4.10;28050
Hohenschulen;mean temperature;6.20;28051
Hohenschulen;mean temperature;7.70;28052
Hohenschulen;mean temperature;9.70;28053
Hohenschulen;mean temperature;10.10;28054
Hohenschulen;mean temperature;9.50;28055
Hohenschulen;mean temperature;11.10;28056
Hohenschulen;mean temperature;8.20;28057
Hohenschulen;mean temperature;7.50;28058
Hohenschulen;mean temperature;7.50;28059
Hohenschulen;mean temperature;8.40;28060
Hohenschulen;mean temperature;5.80;28061
Hohenschulen;mean temperature;5.90;28062
Hohenschulen;mean temperature;6.00;28063
Hohenschulen;mean temperature;4.50;28064
Hohenschulen;mean temperature;6.10;28065
Hohenschulen;mean temperature;8.00;28066
Hohenschulen;mean temperature;7.50;28067
Hohenschulen;mean temperature;6.00;28068
Hohenschulen;mean temperature;6.30;28069
Hohenschulen;mean temperature;6.90;28070
Hohenschulen;mean temperature;7.90;28071
Hohenschulen;mean temperature;7.30;28072
Hohenschulen;mean temperature;6.70;28073
Hohenschulen;mean temperature;8.80;28074
Hohenschulen;mean temperature;7.50;28075
Hohenschulen;mean temperature;3.80;28076
Hohenschulen;mean temperature;6.60;28077
Hohenschulen;mean temperature;6.20;28078
Hohenschulen;mean temperature;3.80;28079
Hohenschulen;mean temperature;3.30;28080
Hohenschulen;mean temperature;5.10;28081
Hohenschulen;mean temperature;4.40;28082
Hohenschulen;mean temperature;5.80;28083
Hohenschulen;mean temperature;3.20;28084
Hohenschulen;mean temperature;5.30;28085
Hohenschulen;mean temperature;1.30;28086
Hohenschulen;mean temperature;2.00;28087
Hohenschulen;mean temperature;1.90;28088
Hohenschulen;mean temperature;5.70;28089
Hohenschulen;mean temperature;7.50;28090
Hohenschulen;mean temperature;7.00;28091
Hohenschulen;mean temperature;7.50;28092
Hohenschulen;mean temperature;7.00;28093
Hohenschulen;mean temperature;5.80;28094
Hohenschulen;mean temperature;3.30;28095
Hohenschulen;mean temperature;0.10;28096
Hohenschulen;mean temperature;0.00;28097
Hohenschulen;mean temperature;1.80;28098
Hohenschulen;mean temperature;1.70;28099
Hohenschulen;mean temperature;1.90;28100
Hohenschulen;mean temperature;4.60;28101
Hohenschulen;mean temperature;4.60;28102
Hohenschulen;mean temperature;3.80;28103
Hohenschulen;mean temperature;1.70;28104
Hohenschulen;mean temperature;1.00;28105
Hohenschulen;mean temperature;2.10;28106
Hohenschulen;mean temperature;-0.80;28107
Hohenschulen;mean temperature;-1.50;28108
Hohenschulen;mean temperature;-1.20;28109
Hohenschulen;mean temperature;0.30;28110
Hohenschulen;mean temperature;-0.90;28111
Hohenschulen;mean temperature;-1.60;28112
Hohenschulen;mean temperature;-1.30;28113
Hohenschulen;mean temperature;0.70;28114
Hohenschulen;mean temperature;1.20;28115
Hohenschulen;mean temperature;2.50;28116
Hohenschulen;mean temperature;0.80;28117
Hohenschulen;mean temperature;0.40;28118
Hohenschulen;mean temperature;0.00;28119
Hohenschulen;mean temperature;-1.80;28120
Hohenschulen;mean temperature;2.10;28121
Hohenschulen;mean temperature;-4.10;28122
Hohenschulen;mean temperature;-3.50;28123
Hohenschulen;mean temperature;-4.60;28124
Hohenschulen;mean temperature;-3.60;28125
Hohenschulen;mean temperature;3.40;28126
Hohenschulen;mean temperature;2.00;28127
Hohenschulen;mean temperature;2.50;28128
Hohenschulen;mean temperature;1.10;28129
Hohenschulen;mean temperature;-0.60;28130
Hohenschulen;mean temperature;1.00;28131
Hohenschulen;mean temperature;2.60;28132
Hohenschulen;mean temperature;0.70;28133
Hohenschulen;mean temperature;2.60;28134
Hohenschulen;mean temperature;1.10;28135
