site;var_name;value;exceldate
Hohenschulen;precipitation height;0.00;38896
Hohenschulen;precipitation height;0.00;38897
Hohenschulen;precipitation height;0.00;38898
Hohenschulen;precipitation height;0.00;38899
Hohenschulen;precipitation height;0.00;38900
Hohenschulen;precipitation height;0.00;38901
Hohenschulen;precipitation height;0.00;38902
Hohenschulen;precipitation height;0.10;38903
Hohenschulen;precipitation height;6.90;38904
Hohenschulen;precipitation height;0.00;38905
Hohenschulen;precipitation height;0.70;38906
Hohenschulen;precipitation height;6.00;38907
Hohenschulen;precipitation height;0.00;38908
Hohenschulen;precipitation height;3.90;38909
Hohenschulen;precipitation height;0.00;38910
Hohenschulen;precipitation height;0.00;38911
Hohenschulen;precipitation height;0.00;38912
Hohenschulen;precipitation height;0.00;38913
Hohenschulen;precipitation height;0.00;38914
Hohenschulen;precipitation height;0.00;38915
Hohenschulen;precipitation height;0.00;38916
Hohenschulen;precipitation height;0.00;38917
Hohenschulen;precipitation height;6.90;38918
Hohenschulen;precipitation height;0.00;38919
Hohenschulen;precipitation height;0.00;38920
Hohenschulen;precipitation height;0.00;38921
Hohenschulen;precipitation height;0.00;38922
Hohenschulen;precipitation height;0.00;38923
Hohenschulen;precipitation height;0.00;38924
Hohenschulen;precipitation height;10.50;38925
Hohenschulen;precipitation height;6.00;38926
Hohenschulen;precipitation height;2.90;38927
Hohenschulen;precipitation height;15.00;38928
Hohenschulen;precipitation height;2.50;38929
Hohenschulen;precipitation height;3.80;38930
Hohenschulen;precipitation height;1.60;38931
Hohenschulen;precipitation height;3.80;38932
Hohenschulen;precipitation height;0.00;38933
Hohenschulen;precipitation height;0.00;38934
Hohenschulen;precipitation height;0.00;38935
Hohenschulen;precipitation height;0.00;38936
Hohenschulen;precipitation height;0.00;38937
Hohenschulen;precipitation height;1.40;38938
Hohenschulen;precipitation height;0.00;38939
Hohenschulen;precipitation height;0.10;38940
Hohenschulen;precipitation height;0.00;38983
Hohenschulen;precipitation height;0.00;38984
Hohenschulen;precipitation height;0.20;38985
Hohenschulen;precipitation height;7.60;38986
Hohenschulen;precipitation height;0.70;38987
Hohenschulen;precipitation height;0.00;38988
Hohenschulen;precipitation height;0.00;38989
Hohenschulen;precipitation height;0.00;38990
Hohenschulen;precipitation height;0.50;38991
Hohenschulen;precipitation height;1.60;38992
Hohenschulen;precipitation height;1.60;38993
Hohenschulen;precipitation height;2.70;38994
Hohenschulen;precipitation height;12.30;38995
Hohenschulen;precipitation height;5.50;38996
Hohenschulen;precipitation height;6.10;38997
Hohenschulen;precipitation height;0.10;38998
Hohenschulen;precipitation height;0.00;38999
Hohenschulen;precipitation height;0.00;39000
Hohenschulen;precipitation height;0.00;39001
Hohenschulen;precipitation height;0.00;39002
Hohenschulen;precipitation height;0.00;39003
Hohenschulen;precipitation height;0.00;39004
Hohenschulen;precipitation height;0.00;39005
Hohenschulen;precipitation height;0.00;39006
Hohenschulen;precipitation height;0.00;39007
Hohenschulen;precipitation height;0.20;39008
Hohenschulen;precipitation height;4.00;39009
Hohenschulen;precipitation height;0.30;39010
Hohenschulen;precipitation height;0.20;39011
Hohenschulen;precipitation height;3.60;39012
Hohenschulen;precipitation height;11.60;39013
Hohenschulen;precipitation height;10.00;39014
Hohenschulen;precipitation height;0.40;39015
Hohenschulen;precipitation height;1.70;39016
Hohenschulen;precipitation height;0.00;39017
Hohenschulen;precipitation height;3.10;39018
Hohenschulen;precipitation height;3.70;39019
Hohenschulen;precipitation height;0.90;39020
Hohenschulen;precipitation height;5.80;39021
Hohenschulen;precipitation height;0.00;39022
Hohenschulen;precipitation height;0.00;39023
Hohenschulen;precipitation height;0.20;39024
Hohenschulen;precipitation height;6.90;39067
Hohenschulen;precipitation height;3.10;39068
Hohenschulen;precipitation height;0.20;39069
Hohenschulen;precipitation height;0.00;39070
Hohenschulen;precipitation height;0.10;39071
Hohenschulen;precipitation height;0.00;39072
Hohenschulen;precipitation height;0.00;39073
Hohenschulen;precipitation height;5.50;37436
Hohenschulen;precipitation height;21.00;37437
Hohenschulen;precipitation height;3.40;37438
Hohenschulen;precipitation height;6.30;37439
Hohenschulen;precipitation height;6.10;37440
Hohenschulen;precipitation height;6.40;37441
Hohenschulen;precipitation height;6.10;37442
Hohenschulen;precipitation height;0.20;37443
Hohenschulen;precipitation height;0.40;37444
Hohenschulen;precipitation height;0.00;37445
Hohenschulen;precipitation height;15.90;37446
Hohenschulen;precipitation height;21.70;37447
Hohenschulen;precipitation height;2.40;37448
Hohenschulen;precipitation height;0.10;37449
Hohenschulen;precipitation height;1.50;37450
Hohenschulen;precipitation height;0.00;37451
Hohenschulen;precipitation height;0.00;37452
Hohenschulen;precipitation height;0.00;37453
Hohenschulen;precipitation height;41.90;37454
Hohenschulen;precipitation height;33.00;37455
Hohenschulen;precipitation height;9.90;37456
Hohenschulen;precipitation height;0.20;37457
Hohenschulen;precipitation height;9.70;37458
Hohenschulen;precipitation height;2.00;37459
Hohenschulen;precipitation height;7.10;37460
Hohenschulen;precipitation height;0.90;37461
Hohenschulen;precipitation height;6.20;37462
Hohenschulen;precipitation height;0.40;37463
Hohenschulen;precipitation height;0.00;37464
Hohenschulen;precipitation height;0.00;37465
Hohenschulen;precipitation height;0.00;37466
Hohenschulen;precipitation height;0.00;37467
Hohenschulen;precipitation height;0.50;37468
Hohenschulen;precipitation height;10.80;37469
Hohenschulen;precipitation height;3.00;37470
Hohenschulen;precipitation height;0.00;37513
Hohenschulen;precipitation height;0.10;37514
Hohenschulen;precipitation height;0.30;37515
Hohenschulen;precipitation height;0.10;37516
Hohenschulen;precipitation height;0.00;37517
Hohenschulen;precipitation height;0.10;37518
Hohenschulen;precipitation height;0.10;37519
Hohenschulen;precipitation height;1.30;37520
Hohenschulen;precipitation height;7.90;37521
Hohenschulen;precipitation height;2.80;37522
Hohenschulen;precipitation height;0.20;37523
Hohenschulen;precipitation height;0.60;37524
Hohenschulen;precipitation height;5.30;37525
Hohenschulen;precipitation height;0.50;37526
Hohenschulen;precipitation height;0.70;37527
Hohenschulen;precipitation height;0.00;37528
Hohenschulen;precipitation height;0.00;37529
Hohenschulen;precipitation height;0.00;37530
Hohenschulen;precipitation height;0.00;37531
Hohenschulen;precipitation height;6.90;37532
Hohenschulen;precipitation height;0.50;37533
Hohenschulen;precipitation height;11.60;37534
Hohenschulen;precipitation height;2.00;37535
Hohenschulen;precipitation height;0.90;37536
Hohenschulen;precipitation height;0.40;37537
Hohenschulen;precipitation height;0.00;37538
Hohenschulen;precipitation height;0.00;37539
Hohenschulen;precipitation height;0.10;37540
Hohenschulen;precipitation height;0.00;37541
Hohenschulen;precipitation height;0.00;37542
Hohenschulen;precipitation height;0.60;37543
Hohenschulen;precipitation height;1.50;37544
Hohenschulen;precipitation height;19.80;37545
Hohenschulen;precipitation height;2.90;37546
Hohenschulen;precipitation height;0.30;37547
Hohenschulen;precipitation height;1.60;37548
Hohenschulen;precipitation height;0.70;37549
Hohenschulen;precipitation height;14.50;37550
Hohenschulen;precipitation height;3.90;37551
Hohenschulen;precipitation height;13.40;37552
Hohenschulen;precipitation height;1.00;37553
Hohenschulen;precipitation height;15.50;37554
Hohenschulen;precipitation height;4.60;37555
Hohenschulen;precipitation height;9.30;37556
Hohenschulen;precipitation height;2.20;37557
Hohenschulen;precipitation height;7.50;37558
Hohenschulen;precipitation height;0.00;37559
Hohenschulen;precipitation height;0.00;37560
Hohenschulen;precipitation height;6.50;37561
Hohenschulen;precipitation height;0.00;37562
Hohenschulen;precipitation height;10.80;37563
Hohenschulen;precipitation height;0.00;37564
Hohenschulen;precipitation height;0.00;37565
Hohenschulen;precipitation height;0.00;37566
Hohenschulen;precipitation height;6.20;37567
Hohenschulen;precipitation height;14.30;37568
Hohenschulen;precipitation height;2.40;37569
Hohenschulen;precipitation height;0.00;37570
Hohenschulen;precipitation height;0.60;37571
Hohenschulen;precipitation height;0.40;37572
Hohenschulen;precipitation height;4.80;37573
Hohenschulen;precipitation height;1.10;37574
Hohenschulen;precipitation height;0.00;37575
Hohenschulen;precipitation height;20.70;37576
Hohenschulen;precipitation height;4.20;37577
Hohenschulen;precipitation height;0.20;37578
Hohenschulen;precipitation height;0.00;37579
Hohenschulen;precipitation height;0.00;37580
Hohenschulen;precipitation height;0.00;37581
Hohenschulen;precipitation height;8.70;37582
Hohenschulen;precipitation height;0.20;37583
Hohenschulen;precipitation height;0.10;37584
Hohenschulen;precipitation height;1.80;37585
Hohenschulen;precipitation height;0.00;37586
Hohenschulen;precipitation height;0.00;37587
Hohenschulen;precipitation height;0.40;37588
Hohenschulen;precipitation height;1.00;37589
Hohenschulen;precipitation height;1.80;37590
Hohenschulen;precipitation height;0.40;37591
Hohenschulen;precipitation height;0.10;37592
Hohenschulen;precipitation height;0.00;37593
Hohenschulen;precipitation height;0.50;37594
Hohenschulen;precipitation height;0.70;37595
Hohenschulen;precipitation height;0.40;37596
Hohenschulen;precipitation height;0.00;37639
Hohenschulen;precipitation height;1.60;37640
Hohenschulen;precipitation height;3.60;37641
Hohenschulen;precipitation height;1.40;37642
Hohenschulen;precipitation height;0.40;37643
Hohenschulen;precipitation height;0.10;37644
Hohenschulen;precipitation height;0.00;37645
Hohenschulen;precipitation height;4.90;37646
Hohenschulen;precipitation height;1.30;37647
Hohenschulen;precipitation height;6.40;37648
Hohenschulen;precipitation height;4.20;37649
Hohenschulen;precipitation height;1.90;37650
Hohenschulen;precipitation height;1.30;37651
Hohenschulen;precipitation height;0.00;37652
Hohenschulen;precipitation height;0.10;37653
Hohenschulen;precipitation height;1.70;37654
Hohenschulen;precipitation height;4.30;37655
Hohenschulen;precipitation height;2.00;37656
Hohenschulen;precipitation height;0.10;37657
Hohenschulen;precipitation height;0.00;37658
Hohenschulen;precipitation height;1.60;37659
Hohenschulen;precipitation height;0.00;37660
Hohenschulen;precipitation height;0.00;37661
Hohenschulen;precipitation height;0.00;37662
Hohenschulen;precipitation height;0.00;37663
Hohenschulen;precipitation height;0.00;37664
Hohenschulen;precipitation height;0.00;37665
Hohenschulen;precipitation height;0.00;37666
Hohenschulen;precipitation height;0.00;37667
Hohenschulen;precipitation height;0.00;37668
Hohenschulen;precipitation height;0.00;37669
Hohenschulen;precipitation height;0.00;37670
Hohenschulen;precipitation height;0.00;37671
Hohenschulen;precipitation height;0.00;37672
Hohenschulen;precipitation height;0.00;37673
Hohenschulen;precipitation height;0.00;37674
Hohenschulen;precipitation height;0.00;37675
Hohenschulen;precipitation height;0.00;37676
Hohenschulen;precipitation height;0.00;37677
Hohenschulen;precipitation height;0.00;37678
Hohenschulen;precipitation height;0.00;37679
Hohenschulen;precipitation height;0.20;37680
Hohenschulen;precipitation height;0.00;37723
Hohenschulen;precipitation height;0.00;37724
Hohenschulen;precipitation height;0.00;37725
Hohenschulen;precipitation height;0.00;37726
Hohenschulen;precipitation height;0.00;37727
Hohenschulen;precipitation height;0.00;37728
Hohenschulen;precipitation height;0.00;37729
Hohenschulen;precipitation height;0.80;37730
Hohenschulen;precipitation height;0.40;37731
Hohenschulen;precipitation height;0.00;37732
Hohenschulen;precipitation height;0.00;37733
Hohenschulen;precipitation height;0.00;37734
Hohenschulen;precipitation height;0.00;37735
Hohenschulen;precipitation height;1.10;37736
Hohenschulen;precipitation height;15.40;37737
Hohenschulen;precipitation height;1.20;37738
Hohenschulen;precipitation height;3.50;37739
Hohenschulen;precipitation height;0.00;37740
Hohenschulen;precipitation height;18.60;37741
Hohenschulen;precipitation height;6.60;37742
Hohenschulen;precipitation height;3.70;37743
Hohenschulen;precipitation height;2.20;37744
Hohenschulen;precipitation height;0.00;37745
Hohenschulen;precipitation height;2.30;37746
Hohenschulen;precipitation height;1.60;37747
Hohenschulen;precipitation height;0.00;37748
Hohenschulen;precipitation height;0.00;37749
Hohenschulen;precipitation height;0.10;37750
Hohenschulen;precipitation height;1.70;37751
Hohenschulen;precipitation height;1.20;37752
Hohenschulen;precipitation height;2.10;37753
Hohenschulen;precipitation height;2.00;37754
Hohenschulen;precipitation height;6.00;37755
Hohenschulen;precipitation height;0.20;37756
Hohenschulen;precipitation height;0.00;37757
Hohenschulen;precipitation height;0.50;37758
Hohenschulen;precipitation height;8.30;37759
Hohenschulen;precipitation height;16.20;37760
Hohenschulen;precipitation height;4.70;37761
Hohenschulen;precipitation height;0.00;37762
Hohenschulen;precipitation height;12.40;37763
Hohenschulen;precipitation height;10.00;37764
Hohenschulen;precipitation height;0.00;37807
Hohenschulen;precipitation height;0.00;37808
Hohenschulen;precipitation height;0.00;37809
Hohenschulen;precipitation height;0.20;37810
Hohenschulen;precipitation height;0.00;37811
Hohenschulen;precipitation height;0.00;37812
Hohenschulen;precipitation height;1.20;37813
Hohenschulen;precipitation height;0.10;37814
Hohenschulen;precipitation height;0.00;37815
Hohenschulen;precipitation height;0.00;37816
Hohenschulen;precipitation height;0.00;37817
Hohenschulen;precipitation height;0.00;37818
Hohenschulen;precipitation height;1.90;37819
Hohenschulen;precipitation height;0.00;37820
Hohenschulen;precipitation height;0.00;37821
Hohenschulen;precipitation height;0.20;37822
Hohenschulen;precipitation height;0.40;37823
Hohenschulen;precipitation height;0.00;37824
Hohenschulen;precipitation height;0.00;37825
Hohenschulen;precipitation height;4.10;37826
Hohenschulen;precipitation height;1.90;37827
Hohenschulen;precipitation height;2.50;37828
Hohenschulen;precipitation height;0.80;37829
Hohenschulen;precipitation height;0.80;37830
Hohenschulen;precipitation height;0.00;37831
Hohenschulen;precipitation height;0.00;37832
Hohenschulen;precipitation height;0.00;37833
Hohenschulen;precipitation height;0.00;37834
Hohenschulen;precipitation height;0.00;37835
Hohenschulen;precipitation height;0.00;37836
Hohenschulen;precipitation height;0.00;37837
Hohenschulen;precipitation height;0.00;37838
Hohenschulen;precipitation height;0.00;37839
Hohenschulen;precipitation height;0.00;37840
Hohenschulen;precipitation height;0.00;37841
Hohenschulen;precipitation height;0.00;37842
Hohenschulen;precipitation height;0.00;37843
Hohenschulen;precipitation height;0.00;37844
Hohenschulen;precipitation height;0.00;37845
Hohenschulen;precipitation height;0.10;37846
Hohenschulen;precipitation height;1.70;37847
Hohenschulen;precipitation height;0.00;37848
Hohenschulen;precipitation height;0.00;37891
Hohenschulen;precipitation height;7.80;37892
Hohenschulen;precipitation height;7.90;37893
Hohenschulen;precipitation height;0.00;37894
Hohenschulen;precipitation height;0.00;37895
Hohenschulen;precipitation height;0.00;37896
Hohenschulen;precipitation height;9.20;37897
Hohenschulen;precipitation height;1.40;37898
Hohenschulen;precipitation height;1.70;37899
Hohenschulen;precipitation height;25.00;37900
Hohenschulen;precipitation height;4.10;37901
Hohenschulen;precipitation height;12.00;37902
Hohenschulen;precipitation height;5.50;37903
Hohenschulen;precipitation height;6.10;37904
Hohenschulen;precipitation height;1.00;37905
Hohenschulen;precipitation height;0.00;37906
Hohenschulen;precipitation height;0.00;37907
Hohenschulen;precipitation height;0.00;37908
Hohenschulen;precipitation height;0.00;37909
Hohenschulen;precipitation height;0.00;37910
Hohenschulen;precipitation height;0.00;37911
Hohenschulen;precipitation height;0.00;37912
Hohenschulen;precipitation height;1.50;37913
Hohenschulen;precipitation height;0.10;37914
Hohenschulen;precipitation height;3.60;37915
Hohenschulen;precipitation height;0.50;37916
Hohenschulen;precipitation height;0.00;37917
Hohenschulen;precipitation height;0.10;37918
Hohenschulen;precipitation height;4.80;37919
Hohenschulen;precipitation height;0.00;37920
Hohenschulen;precipitation height;0.00;37921
Hohenschulen;precipitation height;0.00;37922
Hohenschulen;precipitation height;0.00;37923
Hohenschulen;precipitation height;0.00;37924
Hohenschulen;precipitation height;4.40;37925
Hohenschulen;precipitation height;0.10;37926
Hohenschulen;precipitation height;1.20;37927
Hohenschulen;precipitation height;14.50;37928
Hohenschulen;precipitation height;0.10;37929
Hohenschulen;precipitation height;0.00;37930
Hohenschulen;precipitation height;0.00;37931
Hohenschulen;precipitation height;0.00;37932
Hohenschulen;precipitation height;6.00;37975
Hohenschulen;precipitation height;7.40;37976
Hohenschulen;precipitation height;0.00;37977
Hohenschulen;precipitation height;0.10;37978
Hohenschulen;precipitation height;1.30;37979
Hohenschulen;precipitation height;0.50;37980
Hohenschulen;precipitation height;0.50;37981
Hohenschulen;precipitation height;2.20;37982
Hohenschulen;precipitation height;7.30;37983
Hohenschulen;precipitation height;0.70;37984
Hohenschulen;precipitation height;0.00;37985
Hohenschulen;precipitation height;0.00;37986
Hohenschulen;precipitation height;1.50;37987
Hohenschulen;precipitation height;0.00;37988
Hohenschulen;precipitation height;0.00;37989
Hohenschulen;precipitation height;0.80;37990
Hohenschulen;precipitation height;0.00;37991
Hohenschulen;precipitation height;6.60;37992
Hohenschulen;precipitation height;0.00;37993
Hohenschulen;precipitation height;2.10;37994
Hohenschulen;precipitation height;1.20;37995
Hohenschulen;precipitation height;0.40;37996
Hohenschulen;precipitation height;7.90;37997
Hohenschulen;precipitation height;2.70;37998
Hohenschulen;precipitation height;17.70;37999
Hohenschulen;precipitation height;0.90;38000
Hohenschulen;precipitation height;6.00;38001
Hohenschulen;precipitation height;10.50;38002
Hohenschulen;precipitation height;1.40;38003
Hohenschulen;precipitation height;10.10;38004
Hohenschulen;precipitation height;2.60;38005
Hohenschulen;precipitation height;0.00;38006
Hohenschulen;precipitation height;0.00;38007
Hohenschulen;precipitation height;0.00;38008
Hohenschulen;precipitation height;0.00;38009
Hohenschulen;precipitation height;2.40;38010
Hohenschulen;precipitation height;0.00;38011
Hohenschulen;precipitation height;0.00;38012
Hohenschulen;precipitation height;0.30;38013
Hohenschulen;precipitation height;3.90;38014
Hohenschulen;precipitation height;1.90;38015
Hohenschulen;precipitation height;1.60;38016
Hohenschulen;precipitation height;2.80;38059
Hohenschulen;precipitation height;1.50;38060
Hohenschulen;precipitation height;2.50;38061
Hohenschulen;precipitation height;0.70;38062
Hohenschulen;precipitation height;0.00;38063
Hohenschulen;precipitation height;7.10;38064
Hohenschulen;precipitation height;6.30;38065
Hohenschulen;precipitation height;7.90;38066
Hohenschulen;precipitation height;3.30;38067
Hohenschulen;precipitation height;2.30;38068
Hohenschulen;precipitation height;0.20;38069
Hohenschulen;precipitation height;1.60;38070
Hohenschulen;precipitation height;0.00;38071
Hohenschulen;precipitation height;0.00;38072
Hohenschulen;precipitation height;0.20;38073
Hohenschulen;precipitation height;1.00;38074
Hohenschulen;precipitation height;0.00;38075
Hohenschulen;precipitation height;0.00;38076
Hohenschulen;precipitation height;0.00;38077
Hohenschulen;precipitation height;0.00;38078
Hohenschulen;precipitation height;0.00;38079
Hohenschulen;precipitation height;2.10;38080
Hohenschulen;precipitation height;5.30;38081
Hohenschulen;precipitation height;6.00;38082
Hohenschulen;precipitation height;3.90;38083
Hohenschulen;precipitation height;2.00;38084
Hohenschulen;precipitation height;2.30;38085
Hohenschulen;precipitation height;0.20;38086
Hohenschulen;precipitation height;0.00;38087
Hohenschulen;precipitation height;0.30;38088
Hohenschulen;precipitation height;0.00;38089
Hohenschulen;precipitation height;0.00;38090
Hohenschulen;precipitation height;0.00;38091
Hohenschulen;precipitation height;0.00;38092
Hohenschulen;precipitation height;0.00;38093
Hohenschulen;precipitation height;0.00;38094
Hohenschulen;precipitation height;0.50;38095
Hohenschulen;precipitation height;4.70;38096
Hohenschulen;precipitation height;1.50;38097
Hohenschulen;precipitation height;0.00;38098
Hohenschulen;precipitation height;1.70;38099
Hohenschulen;precipitation height;0.00;38100
Hohenschulen;precipitation height;0.00;38143
Hohenschulen;precipitation height;0.00;38144
Hohenschulen;precipitation height;0.50;38145
Hohenschulen;precipitation height;12.50;38146
Hohenschulen;precipitation height;5.60;38147
Hohenschulen;precipitation height;0.10;38148
Hohenschulen;precipitation height;0.20;38149
Hohenschulen;precipitation height;3.30;38150
Hohenschulen;precipitation height;0.00;38151
Hohenschulen;precipitation height;0.00;38152
Hohenschulen;precipitation height;0.70;38153
Hohenschulen;precipitation height;2.20;38154
Hohenschulen;precipitation height;4.60;38155
Hohenschulen;precipitation height;12.20;38156
Hohenschulen;precipitation height;3.20;38157
Hohenschulen;precipitation height;1.20;38158
Hohenschulen;precipitation height;6.80;38159
Hohenschulen;precipitation height;0.50;38160
Hohenschulen;precipitation height;14.30;38161
Hohenschulen;precipitation height;7.90;38162
Hohenschulen;precipitation height;8.70;38163
Hohenschulen;precipitation height;0.20;38164
Hohenschulen;precipitation height;2.40;38165
Hohenschulen;precipitation height;1.20;38166
Hohenschulen;precipitation height;0.00;38167
Hohenschulen;precipitation height;11.70;38168
Hohenschulen;precipitation height;1.90;38169
Hohenschulen;precipitation height;6.10;38170
Hohenschulen;precipitation height;6.20;38171
Hohenschulen;precipitation height;4.40;38172
Hohenschulen;precipitation height;1.90;38173
Hohenschulen;precipitation height;0.00;38174
Hohenschulen;precipitation height;1.90;38175
Hohenschulen;precipitation height;8.70;38176
Hohenschulen;precipitation height;0.50;38177
Hohenschulen;precipitation height;1.40;38178
Hohenschulen;precipitation height;2.20;38179
Hohenschulen;precipitation height;0.10;38180
Hohenschulen;precipitation height;0.30;38181
Hohenschulen;precipitation height;6.20;38182
Hohenschulen;precipitation height;1.80;38183
Hohenschulen;precipitation height;0.00;38184
Hohenschulen;precipitation height;0.00;37597
Hohenschulen;precipitation height;0.00;37598
Hohenschulen;precipitation height;0.00;37599
Hohenschulen;precipitation height;0.00;37600
Hohenschulen;precipitation height;0.00;37601
Hohenschulen;precipitation height;0.00;37602
Hohenschulen;precipitation height;0.00;37603
Hohenschulen;precipitation height;0.00;37604
Hohenschulen;precipitation height;0.00;37605
Hohenschulen;precipitation height;0.70;37606
Hohenschulen;precipitation height;0.00;37607
Hohenschulen;precipitation height;0.30;37608
Hohenschulen;precipitation height;0.00;37609
Hohenschulen;precipitation height;0.00;37610
Hohenschulen;precipitation height;0.00;37611
Hohenschulen;precipitation height;0.00;37612
Hohenschulen;precipitation height;0.00;37613
Hohenschulen;precipitation height;3.90;37614
Hohenschulen;precipitation height;2.40;37615
Hohenschulen;precipitation height;4.00;37616
Hohenschulen;precipitation height;13.40;37617
Hohenschulen;precipitation height;4.20;37618
Hohenschulen;precipitation height;2.30;37619
Hohenschulen;precipitation height;0.50;37620
Hohenschulen;precipitation height;1.10;37621
Hohenschulen;precipitation height;7.60;37622
Hohenschulen;precipitation height;2.80;37623
Hohenschulen;precipitation height;9.10;37624
Hohenschulen;precipitation height;0.70;37625
Hohenschulen;precipitation height;2.10;37626
Hohenschulen;precipitation height;0.40;37627
Hohenschulen;precipitation height;0.20;37628
Hohenschulen;precipitation height;0.00;37629
Hohenschulen;precipitation height;0.00;37630
Hohenschulen;precipitation height;0.00;37631
Hohenschulen;precipitation height;0.70;37632
Hohenschulen;precipitation height;6.20;37633
Hohenschulen;precipitation height;2.20;37634
Hohenschulen;precipitation height;1.10;37635
Hohenschulen;precipitation height;0.70;37636
Hohenschulen;precipitation height;0.00;37637
Hohenschulen;precipitation height;0.00;37638
Hohenschulen;precipitation height;0.70;37681
Hohenschulen;precipitation height;0.10;37682
Hohenschulen;precipitation height;0.20;37683
Hohenschulen;precipitation height;0.00;37684
Hohenschulen;precipitation height;0.00;37685
Hohenschulen;precipitation height;3.30;37686
Hohenschulen;precipitation height;2.40;37687
Hohenschulen;precipitation height;9.50;37688
Hohenschulen;precipitation height;1.30;37689
Hohenschulen;precipitation height;0.00;37690
Hohenschulen;precipitation height;6.70;37691
Hohenschulen;precipitation height;0.20;37692
Hohenschulen;precipitation height;0.00;37693
Hohenschulen;precipitation height;0.00;37694
Hohenschulen;precipitation height;0.00;37695
Hohenschulen;precipitation height;0.00;37696
Hohenschulen;precipitation height;0.00;37697
Hohenschulen;precipitation height;0.00;37698
Hohenschulen;precipitation height;0.00;37699
Hohenschulen;precipitation height;0.00;37700
Hohenschulen;precipitation height;0.00;37701
Hohenschulen;precipitation height;0.00;37702
Hohenschulen;precipitation height;0.00;37703
Hohenschulen;precipitation height;0.00;37704
Hohenschulen;precipitation height;0.00;37705
Hohenschulen;precipitation height;0.00;37706
Hohenschulen;precipitation height;0.00;37707
Hohenschulen;precipitation height;0.00;37708
Hohenschulen;precipitation height;0.00;37709
Hohenschulen;precipitation height;0.00;37710
Hohenschulen;precipitation height;0.00;37711
Hohenschulen;precipitation height;3.10;37712
Hohenschulen;precipitation height;3.30;37713
Hohenschulen;precipitation height;0.00;37714
Hohenschulen;precipitation height;0.00;37715
Hohenschulen;precipitation height;0.00;37716
Hohenschulen;precipitation height;0.00;37717
Hohenschulen;precipitation height;0.00;37718
Hohenschulen;precipitation height;0.00;37719
Hohenschulen;precipitation height;2.50;37720
Hohenschulen;precipitation height;1.10;37721
Hohenschulen;precipitation height;0.10;37722
Hohenschulen;precipitation height;2.50;37765
Hohenschulen;precipitation height;0.00;37766
Hohenschulen;precipitation height;0.00;37767
Hohenschulen;precipitation height;0.00;37768
Hohenschulen;precipitation height;0.00;37769
Hohenschulen;precipitation height;0.00;37770
Hohenschulen;precipitation height;0.00;37771
Hohenschulen;precipitation height;0.00;37772
Hohenschulen;precipitation height;0.00;37773
Hohenschulen;precipitation height;0.00;37774
Hohenschulen;precipitation height;0.70;37775
Hohenschulen;precipitation height;8.80;37776
Hohenschulen;precipitation height;0.00;37777
Hohenschulen;precipitation height;0.00;37778
Hohenschulen;precipitation height;0.00;37779
Hohenschulen;precipitation height;11.10;37780
Hohenschulen;precipitation height;0.00;37781
Hohenschulen;precipitation height;3.90;37782
Hohenschulen;precipitation height;0.00;37783
Hohenschulen;precipitation height;0.00;37784
Hohenschulen;precipitation height;0.00;37785
Hohenschulen;precipitation height;0.00;37786
Hohenschulen;precipitation height;0.00;37787
Hohenschulen;precipitation height;0.00;37788
Hohenschulen;precipitation height;0.40;37789
Hohenschulen;precipitation height;0.70;37790
Hohenschulen;precipitation height;4.20;37791
Hohenschulen;precipitation height;9.20;37792
Hohenschulen;precipitation height;0.20;37793
Hohenschulen;precipitation height;0.00;37794
Hohenschulen;precipitation height;8.30;37795
Hohenschulen;precipitation height;0.10;37796
Hohenschulen;precipitation height;0.00;37797
Hohenschulen;precipitation height;0.00;37798
Hohenschulen;precipitation height;0.00;37799
Hohenschulen;precipitation height;2.30;37800
Hohenschulen;precipitation height;0.60;37801
Hohenschulen;precipitation height;7.40;37802
Hohenschulen;precipitation height;2.00;37803
Hohenschulen;precipitation height;1.60;37804
Hohenschulen;precipitation height;11.90;37805
Hohenschulen;precipitation height;8.30;37806
Hohenschulen;precipitation height;0.00;37849
Hohenschulen;precipitation height;0.00;37850
Hohenschulen;precipitation height;0.00;37851
Hohenschulen;precipitation height;0.00;37852
Hohenschulen;precipitation height;0.00;37853
Hohenschulen;precipitation height;0.10;37854
Hohenschulen;precipitation height;0.90;37855
Hohenschulen;precipitation height;0.00;37856
Hohenschulen;precipitation height;0.00;37857
Hohenschulen;precipitation height;0.00;37858
Hohenschulen;precipitation height;0.00;37859
Hohenschulen;precipitation height;0.10;37860
Hohenschulen;precipitation height;0.10;37861
Hohenschulen;precipitation height;14.40;37862
Hohenschulen;precipitation height;4.80;37863
Hohenschulen;precipitation height;1.30;37864
Hohenschulen;precipitation height;4.40;37865
Hohenschulen;precipitation height;0.70;37866
Hohenschulen;precipitation height;0.10;37867
Hohenschulen;precipitation height;0.00;37868
Hohenschulen;precipitation height;0.00;37869
Hohenschulen;precipitation height;3.50;37870
Hohenschulen;precipitation height;2.70;37871
Hohenschulen;precipitation height;0.80;37872
Hohenschulen;precipitation height;0.90;37873
Hohenschulen;precipitation height;2.20;37874
Hohenschulen;precipitation height;0.00;37875
Hohenschulen;precipitation height;0.10;37876
Hohenschulen;precipitation height;0.00;37877
Hohenschulen;precipitation height;0.00;37878
Hohenschulen;precipitation height;0.00;37879
Hohenschulen;precipitation height;0.00;37880
Hohenschulen;precipitation height;0.00;37881
